Category,ContentType,ReactionType,Sentiment,Score,Datetime
tennis,video,dislike,negative,10,6/7/2021 11:23
tennis,video,worried,negative,12,9/18/2020 19:29
tennis,video,disgust,negative,0,4/13/2021 20:28
tennis,video,hate,negative,5,2/26/2021 3:02
tennis,video,heart,positive,60,6/1/2021 12:35
tennis,video,dislike,negative,10,8/11/2020 18:43
tennis,video,interested,positive,30,10/27/2020 6:28
tennis,video,indifferent,neutral,20,7/10/2020 15:29
tennis,video,disgust,negative,0,5/25/2021 7:53
tennis,video,dislike,negative,10,6/10/2021 5:35
tennis,video,indifferent,neutral,20,3/2/2021 18:09
tennis,video,indifferent,neutral,20,12/7/2020 15:30
tennis,video,like,positive,50,1/3/2021 7:17
tennis,video,like,positive,50,11/4/2020 4:10
tennis,video,hate,negative,5,6/2/2021 12:10
tennis,video,dislike,negative,10,8/28/2020 10:11
tennis,video,love,positive,65,7/15/2020 14:30
tennis,video,adore,positive,72,4/24/2021 19:27
tennis,video,like,positive,50,12/21/2020 6:32
tennis,video,heart,positive,60,1/17/2021 19:01
tennis,video,intrigued,positive,45,10/19/2020 22:10
tennis,video,love,positive,65,3/24/2021 5:58
tennis,video,indifferent,neutral,20,3/11/2021 20:28
tennis,video,heart,positive,60,9/15/2020 23:48
tennis,video,cherish,positive,70,5/1/2021 16:02
animals,photo,disgust,negative,0,6/5/2021 9:14
animals,photo,scared,negative,15,9/24/2020 5:51
animals,photo,interested,positive,30,10/10/2020 20:17
animals,photo,intrigued,positive,45,11/26/2020 16:16
animals,photo,worried,negative,12,6/10/2021 20:44
animals,photo,indifferent,neutral,20,5/22/2021 13:52
animals,photo,adore,positive,72,9/16/2020 8:51
animals,photo,disgust,negative,0,9/6/2020 8:25
animals,photo,super love,positive,75,1/15/2021 14:12
animals,photo,super love,positive,75,11/14/2020 6:21
animals,photo,interested,positive,30,8/5/2020 10:24
animals,photo,peeking,neutral,35,12/18/2020 22:22
animals,photo,intrigued,positive,45,3/7/2021 1:12
animals,photo,want,positive,70,7/17/2020 16:20
animals,photo,adore,positive,72,1/24/2021 21:10
animals,photo,cherish,positive,70,2/3/2021 20:31
animals,photo,peeking,neutral,35,4/30/2021 12:00
animals,photo,adore,positive,72,7/26/2020 16:22
animals,photo,scared,negative,15,3/13/2021 11:26
animals,photo,like,positive,50,4/12/2021 13:02
animals,photo,hate,negative,5,5/17/2021 0:05
animals,photo,peeking,neutral,35,7/3/2020 18:42
animals,photo,like,positive,50,12/16/2020 19:21
animals,photo,peeking,neutral,35,11/23/2020 23:01
animals,photo,peeking,neutral,35,8/11/2020 7:11
animals,photo,dislike,negative,10,8/2/2020 1:45
animals,photo,intrigued,positive,45,12/11/2020 13:36
animals,photo,love,positive,65,2/14/2021 0:25
animals,photo,like,positive,50,11/28/2020 10:12
animals,photo,hate,negative,5,8/6/2020 11:12
animals,photo,want,positive,70,11/28/2020 13:23
animals,photo,indifferent,neutral,20,8/3/2020 2:33
animals,photo,want,positive,70,2/2/2021 14:11
animals,photo,scared,negative,15,2/16/2021 18:53
studying,audio,heart,positive,60,3/27/2021 5:03
studying,audio,cherish,positive,70,8/4/2020 9:54
studying,audio,love,positive,65,9/21/2020 17:34
studying,audio,worried,negative,12,1/16/2021 23:53
studying,audio,scared,negative,15,6/14/2021 7:00
studying,audio,super love,positive,75,9/27/2020 7:21
studying,audio,super love,positive,75,11/2/2020 10:47
studying,audio,hate,negative,5,3/25/2021 20:55
studying,audio,super love,positive,75,2/16/2021 12:06
studying,audio,adore,positive,72,1/31/2021 0:51
studying,audio,dislike,negative,10,2/10/2021 20:02
studying,audio,indifferent,neutral,20,5/14/2021 6:59
tennis,photo,worried,negative,12,9/8/2020 16:14
tennis,photo,indifferent,neutral,20,4/23/2021 10:16
tennis,photo,adore,positive,72,5/23/2021 11:39
tennis,photo,intrigued,positive,45,11/13/2020 13:44
tennis,photo,dislike,negative,10,4/5/2021 2:29
tennis,photo,want,positive,70,6/26/2020 19:06
tennis,photo,peeking,neutral,35,7/15/2020 5:05
cooking,photo,indifferent,neutral,20,3/7/2021 2:12
cooking,photo,heart,positive,60,1/13/2021 11:35
cooking,photo,peeking,neutral,35,5/9/2021 18:48
cooking,photo,interested,positive,30,2/2/2021 1:35
cooking,photo,intrigued,positive,45,1/1/2021 16:45
cooking,photo,disgust,negative,0,10/8/2020 1:49
cooking,photo,super love,positive,75,11/3/2020 13:17
animals,photo,scared,negative,15,11/25/2020 22:20
animals,photo,cherish,positive,70,11/4/2020 8:28
animals,photo,worried,negative,12,9/30/2020 17:17
animals,photo,want,positive,70,5/8/2021 21:58
animals,photo,disgust,negative,0,2/27/2021 5:27
animals,photo,cherish,positive,70,1/3/2021 23:33
animals,photo,peeking,neutral,35,8/11/2020 6:25
animals,photo,love,positive,65,6/28/2020 7:09
animals,photo,adore,positive,72,8/21/2020 20:30
animals,photo,scared,negative,15,3/17/2021 12:00
animals,photo,indifferent,neutral,20,9/9/2020 7:04
animals,photo,peeking,neutral,35,4/11/2021 4:15
animals,photo,love,positive,65,4/22/2021 0:48
animals,photo,scared,negative,15,6/30/2020 17:15
animals,photo,disgust,negative,0,5/4/2021 23:18
animals,photo,like,positive,50,1/21/2021 4:43
animals,photo,cherish,positive,70,6/12/2021 14:28
animals,photo,hate,negative,5,9/29/2020 5:00
animals,photo,like,positive,50,11/17/2020 19:47
animals,photo,cherish,positive,70,9/26/2020 16:32
animals,photo,heart,positive,60,12/26/2020 17:40
animals,photo,worried,negative,12,5/5/2021 17:35
animals,photo,want,positive,70,1/5/2021 16:19
animals,photo,indifferent,neutral,20,11/21/2020 17:15
animals,photo,scared,negative,15,1/11/2021 20:45
animals,photo,peeking,neutral,35,10/25/2020 21:30
animals,photo,hate,negative,5,6/3/2021 19:26
animals,photo,cherish,positive,70,11/23/2020 17:17
animals,photo,love,positive,65,4/20/2021 3:54
animals,photo,peeking,neutral,35,4/24/2021 0:30
animals,photo,heart,positive,60,8/23/2020 10:25
animals,photo,scared,negative,15,6/19/2020 16:45
animals,photo,worried,negative,12,3/19/2021 7:43
animals,photo,disgust,negative,0,4/6/2021 3:28
animals,photo,heart,positive,60,9/21/2020 21:05
animals,photo,like,positive,50,3/8/2021 10:53
animals,photo,like,positive,50,4/6/2021 12:08
animals,photo,dislike,negative,10,2/12/2021 23:51
animals,photo,worried,negative,12,3/28/2021 4:29
animals,photo,adore,positive,72,10/12/2020 8:52
animals,photo,adore,positive,72,11/6/2020 15:35
animals,photo,love,positive,65,5/2/2021 20:42
animals,photo,love,positive,65,1/18/2021 11:26
animals,photo,intrigued,positive,45,2/10/2021 20:19
animals,photo,interested,positive,30,11/12/2020 20:05
animals,photo,heart,positive,60,1/9/2021 22:48
veganism,video,super love,positive,75,9/20/2020 8:32
veganism,video,interested,positive,30,6/16/2021 4:59
veganism,video,cherish,positive,70,9/10/2020 9:48
veganism,video,peeking,neutral,35,1/23/2021 3:22
soccer,video,scared,negative,15,3/8/2021 4:13
soccer,video,indifferent,neutral,20,1/31/2021 8:26
soccer,video,adore,positive,72,4/10/2021 23:48
soccer,video,scared,negative,15,2/22/2021 15:12
soccer,video,intrigued,positive,45,9/22/2020 20:10
soccer,video,intrigued,positive,45,1/8/2021 21:28
soccer,video,scared,negative,15,4/1/2021 17:35
soccer,video,hate,negative,5,2/4/2021 21:07
soccer,video,hate,negative,5,9/13/2020 0:44
soccer,video,scared,negative,15,12/28/2020 21:58
soccer,video,scared,negative,15,11/17/2020 5:00
soccer,video,interested,positive,30,8/9/2020 15:39
soccer,video,dislike,negative,10,4/3/2021 15:28
soccer,video,hate,negative,5,7/25/2020 8:15
tennis,GIF,dislike,negative,10,3/10/2021 19:12
tennis,GIF,dislike,negative,10,4/12/2021 1:21
tennis,GIF,like,positive,50,5/9/2021 5:35
tennis,GIF,like,positive,50,2/1/2021 6:35
tennis,GIF,indifferent,neutral,20,1/1/2021 9:57
tennis,GIF,interested,positive,30,8/26/2020 5:05
tennis,GIF,intrigued,positive,45,6/10/2021 2:22
tennis,GIF,heart,positive,60,11/1/2020 14:49
tennis,GIF,disgust,negative,0,10/31/2020 11:49
tennis,GIF,adore,positive,72,2/7/2021 23:29
tennis,GIF,worried,negative,12,11/11/2020 12:54
tennis,GIF,interested,positive,30,7/18/2020 6:21
tennis,GIF,want,positive,70,2/8/2021 2:28
tennis,GIF,worried,negative,12,3/14/2021 6:50
tennis,GIF,hate,negative,5,12/15/2020 3:39
tennis,GIF,indifferent,neutral,20,10/18/2020 11:00
tennis,GIF,hate,negative,5,3/21/2021 11:30
tennis,GIF,interested,positive,30,12/28/2020 11:11
tennis,GIF,super love,positive,75,9/26/2020 4:03
tennis,GIF,like,positive,50,1/30/2021 22:56
tennis,GIF,scared,negative,15,3/9/2021 14:18
tennis,GIF,heart,positive,60,8/21/2020 0:42
tennis,GIF,disgust,negative,0,7/12/2020 6:27
tennis,GIF,interested,positive,30,4/7/2021 15:06
tennis,GIF,interested,positive,30,11/17/2020 16:04
tennis,GIF,disgust,negative,0,12/18/2020 10:28
tennis,GIF,worried,negative,12,6/12/2021 3:13
tennis,GIF,like,positive,50,5/15/2021 9:42
tennis,GIF,interested,positive,30,7/25/2020 15:05
tennis,GIF,super love,positive,75,10/23/2020 19:39
tennis,GIF,cherish,positive,70,12/13/2020 15:16
tennis,GIF,dislike,negative,10,4/14/2021 15:13
tennis,GIF,indifferent,neutral,20,12/1/2020 15:04
tennis,GIF,heart,positive,60,10/31/2020 9:24
tennis,GIF,hate,negative,5,11/2/2020 6:10
tennis,GIF,love,positive,65,11/30/2020 3:46
tennis,GIF,heart,positive,60,6/29/2020 12:50
tennis,GIF,disgust,negative,0,1/12/2021 4:38
tennis,GIF,hate,negative,5,12/25/2020 12:40
tennis,GIF,like,positive,50,11/30/2020 1:03
healthy eating,audio,interested,positive,30,8/27/2020 5:52
healthy eating,audio,super love,positive,75,9/9/2020 21:08
healthy eating,audio,cherish,positive,70,8/24/2020 12:06
healthy eating,audio,like,positive,50,9/15/2020 1:07
healthy eating,audio,interested,positive,30,2/21/2021 14:04
healthy eating,audio,want,positive,70,4/10/2021 19:48
healthy eating,audio,love,positive,65,2/25/2021 7:46
healthy eating,audio,intrigued,positive,45,5/27/2021 20:20
healthy eating,audio,hate,negative,5,10/10/2020 16:22
healthy eating,audio,heart,positive,60,8/9/2020 6:00
healthy eating,audio,indifferent,neutral,20,4/25/2021 17:12
healthy eating,audio,heart,positive,60,7/23/2020 8:19
healthy eating,audio,want,positive,70,8/7/2020 21:11
healthy eating,audio,want,positive,70,12/30/2020 11:00
healthy eating,audio,hate,negative,5,11/24/2020 23:12
healthy eating,audio,like,positive,50,4/22/2021 18:06
healthy eating,audio,hate,negative,5,12/26/2020 4:10
healthy eating,audio,intrigued,positive,45,4/23/2021 20:58
healthy eating,audio,dislike,negative,10,6/26/2020 3:43
healthy eating,audio,hate,negative,5,5/7/2021 4:49
healthy eating,audio,dislike,negative,10,8/18/2020 12:08
healthy eating,audio,dislike,negative,10,6/26/2020 20:00
healthy eating,audio,scared,negative,15,2/21/2021 15:09
healthy eating,audio,interested,positive,30,4/17/2021 18:31
healthy eating,audio,dislike,negative,10,5/29/2021 23:13
healthy eating,audio,interested,positive,30,5/5/2021 19:24
healthy eating,audio,interested,positive,30,7/27/2020 19:13
healthy eating,audio,like,positive,50,4/4/2021 23:33
healthy eating,audio,disgust,negative,0,9/8/2020 6:59
travel,photo,want,positive,70,9/3/2020 9:30
travel,photo,heart,positive,60,10/13/2020 16:32
travel,photo,peeking,neutral,35,8/6/2020 10:27
travel,photo,adore,positive,72,6/15/2021 1:00
travel,photo,like,positive,50,10/12/2020 9:41
travel,photo,cherish,positive,70,2/12/2021 20:13
travel,photo,worried,negative,12,3/25/2021 3:51
travel,photo,disgust,negative,0,9/13/2020 14:10
travel,photo,like,positive,50,7/22/2020 10:33
travel,photo,like,positive,50,8/30/2020 2:43
travel,photo,want,positive,70,2/18/2021 21:18
travel,photo,cherish,positive,70,1/25/2021 12:37
travel,photo,love,positive,65,11/10/2020 5:54
travel,photo,peeking,neutral,35,10/25/2020 15:34
travel,photo,adore,positive,72,3/11/2021 0:21
travel,photo,intrigued,positive,45,7/19/2020 1:35
travel,photo,super love,positive,75,12/12/2020 13:03
travel,photo,heart,positive,60,9/4/2020 16:13
travel,photo,worried,negative,12,4/20/2021 2:07
travel,photo,peeking,neutral,35,6/18/2021 0:03
travel,photo,super love,positive,75,7/10/2020 19:13
travel,photo,heart,positive,60,6/4/2021 10:23
travel,photo,love,positive,65,12/27/2020 0:13
travel,photo,intrigued,positive,45,11/25/2020 16:23
travel,photo,intrigued,positive,45,2/15/2021 1:14
travel,photo,dislike,negative,10,3/24/2021 20:23
travel,photo,adore,positive,72,2/14/2021 1:51
travel,photo,dislike,negative,10,3/26/2021 22:05
travel,photo,like,positive,50,4/16/2021 15:41
travel,photo,like,positive,50,5/23/2021 8:36
travel,photo,intrigued,positive,45,10/25/2020 16:01
travel,photo,want,positive,70,9/9/2020 3:48
travel,photo,hate,negative,5,6/27/2020 14:45
travel,photo,want,positive,70,2/12/2021 0:48
travel,photo,want,positive,70,3/17/2021 6:00
travel,photo,indifferent,neutral,20,1/15/2021 3:07
travel,photo,intrigued,positive,45,1/10/2021 19:23
travel,photo,like,positive,50,8/4/2020 12:09
food,GIF,hate,negative,5,2/28/2021 9:11
food,GIF,want,positive,70,3/16/2021 2:36
food,GIF,worried,negative,12,8/22/2020 19:24
education,photo,love,positive,65,9/23/2020 5:21
education,photo,adore,positive,72,5/21/2021 17:25
education,photo,love,positive,65,5/23/2021 0:08
education,photo,indifferent,neutral,20,3/10/2021 23:31
education,photo,interested,positive,30,8/16/2020 4:32
education,photo,disgust,negative,0,2/2/2021 7:38
education,photo,hate,negative,5,3/23/2021 17:05
education,photo,dislike,negative,10,4/29/2021 13:41
education,photo,hate,negative,5,7/28/2020 10:58
education,photo,peeking,neutral,35,4/24/2021 17:02
education,photo,dislike,negative,10,10/30/2020 19:34
education,photo,cherish,positive,70,1/7/2021 21:30
education,photo,hate,negative,5,2/2/2021 23:51
education,photo,love,positive,65,11/4/2020 17:46
education,photo,worried,negative,12,5/26/2021 5:55
education,photo,scared,negative,15,3/3/2021 2:51
education,photo,scared,negative,15,7/21/2020 21:09
education,photo,want,positive,70,12/28/2020 6:15
education,photo,dislike,negative,10,1/3/2021 15:05
education,photo,disgust,negative,0,6/28/2020 12:34
education,photo,heart,positive,60,9/5/2020 23:36
education,photo,love,positive,65,1/13/2021 6:38
education,photo,adore,positive,72,2/26/2021 17:01
education,photo,love,positive,65,11/25/2020 2:49
education,photo,scared,negative,15,6/14/2021 14:03
education,photo,dislike,negative,10,9/20/2020 7:31
education,photo,peeking,neutral,35,5/12/2021 11:54
education,photo,heart,positive,60,9/30/2020 17:02
animals,video,want,positive,70,1/28/2021 14:51
animals,video,dislike,negative,10,12/8/2020 22:48
animals,video,heart,positive,60,3/14/2021 9:51
animals,video,want,positive,70,4/1/2021 8:37
animals,video,intrigued,positive,45,7/8/2020 20:27
animals,video,heart,positive,60,5/2/2021 15:24
animals,video,heart,positive,60,5/24/2021 9:29
animals,video,worried,negative,12,8/18/2020 8:42
animals,video,disgust,negative,0,12/6/2020 15:12
animals,video,love,positive,65,9/21/2020 4:32
animals,video,adore,positive,72,5/30/2021 3:29
animals,video,love,positive,65,9/25/2020 22:10
animals,video,adore,positive,72,2/23/2021 15:59
animals,video,adore,positive,72,10/26/2020 18:02
animals,video,cherish,positive,70,12/8/2020 14:31
animals,video,love,positive,65,4/2/2021 3:27
animals,video,worried,negative,12,2/5/2021 11:28
animals,video,worried,negative,12,7/11/2020 12:32
animals,video,disgust,negative,0,3/12/2021 15:39
animals,video,want,positive,70,5/23/2021 14:39
animals,video,interested,positive,30,9/23/2020 19:37
animals,video,scared,negative,15,1/15/2021 8:52
animals,video,disgust,negative,0,12/20/2020 19:28
animals,video,hate,negative,5,8/17/2020 23:59
animals,video,dislike,negative,10,9/9/2020 22:11
animals,video,like,positive,50,2/20/2021 9:04
animals,video,scared,negative,15,6/15/2021 23:13
animals,video,worried,negative,12,7/24/2020 5:24
animals,video,adore,positive,72,5/30/2021 12:18
animals,video,disgust,negative,0,5/7/2021 1:36
animals,video,worried,negative,12,4/24/2021 20:43
animals,video,dislike,negative,10,8/19/2020 7:49
animals,video,interested,positive,30,2/11/2021 5:57
animals,video,want,positive,70,8/11/2020 21:52
animals,video,intrigued,positive,45,9/18/2020 14:09
culture,GIF,love,positive,65,6/30/2020 17:11
culture,GIF,scared,negative,15,7/20/2020 10:20
culture,GIF,want,positive,70,10/14/2020 4:43
culture,GIF,disgust,negative,0,7/6/2020 3:08
culture,GIF,indifferent,neutral,20,11/14/2020 2:10
culture,GIF,worried,negative,12,7/24/2020 23:54
culture,GIF,disgust,negative,0,7/13/2020 10:12
culture,GIF,love,positive,65,1/19/2021 8:12
culture,GIF,scared,negative,15,9/16/2020 5:41
culture,GIF,super love,positive,75,12/26/2020 20:26
culture,GIF,indifferent,neutral,20,1/5/2021 11:43
culture,GIF,interested,positive,30,11/30/2020 14:19
culture,GIF,scared,negative,15,6/23/2020 7:16
culture,GIF,super love,positive,75,10/22/2020 20:55
culture,GIF,indifferent,neutral,20,5/9/2021 13:11
culture,GIF,like,positive,50,12/20/2020 5:16
culture,GIF,like,positive,50,5/16/2021 23:27
culture,GIF,cherish,positive,70,11/2/2020 13:16
culture,GIF,peeking,neutral,35,7/13/2020 23:02
culture,GIF,adore,positive,72,7/19/2020 0:38
culture,GIF,indifferent,neutral,20,12/13/2020 2:41
culture,GIF,hate,negative,5,2/9/2021 20:20
animals,photo,scared,negative,15,3/7/2021 21:09
animals,photo,heart,positive,60,2/26/2021 15:56
animals,photo,interested,positive,30,8/18/2020 11:20
animals,photo,heart,positive,60,9/5/2020 14:57
animals,photo,hate,negative,5,1/17/2021 7:54
animals,photo,peeking,neutral,35,2/21/2021 9:04
animals,photo,peeking,neutral,35,5/30/2021 15:52
animals,photo,super love,positive,75,12/28/2020 1:10
animals,photo,intrigued,positive,45,9/21/2020 0:46
animals,photo,interested,positive,30,11/1/2020 9:17
animals,photo,interested,positive,30,6/6/2021 9:10
animals,photo,scared,negative,15,8/17/2020 15:57
animals,photo,heart,positive,60,7/17/2020 1:30
animals,photo,disgust,negative,0,8/21/2020 4:21
animals,photo,hate,negative,5,3/21/2021 1:26
animals,photo,indifferent,neutral,20,9/26/2020 0:09
animals,photo,love,positive,65,3/3/2021 0:12
animals,photo,heart,positive,60,11/17/2020 16:28
animals,photo,scared,negative,15,5/3/2021 2:28
animals,photo,heart,positive,60,10/1/2020 1:32
animals,photo,scared,negative,15,5/9/2021 23:51
animals,photo,hate,negative,5,7/5/2020 2:52
animals,photo,want,positive,70,4/4/2021 1:51
animals,photo,adore,positive,72,8/25/2020 2:45
animals,photo,interested,positive,30,1/22/2021 11:01
animals,photo,scared,negative,15,3/9/2021 4:06
culture,audio,adore,positive,72,2/28/2021 23:35
culture,audio,disgust,negative,0,5/25/2021 10:30
culture,audio,heart,positive,60,2/24/2021 15:46
culture,audio,disgust,negative,0,1/8/2021 21:33
cooking,audio,cherish,positive,70,6/20/2020 19:30
cooking,audio,hate,negative,5,10/30/2020 10:56
cooking,audio,want,positive,70,1/25/2021 5:17
cooking,audio,love,positive,65,9/16/2020 19:24
cooking,audio,heart,positive,60,5/6/2021 16:11
cooking,audio,adore,positive,72,10/25/2020 15:35
cooking,audio,adore,positive,72,7/16/2020 8:18
cooking,audio,like,positive,50,4/23/2021 6:14
cooking,audio,heart,positive,60,9/8/2020 19:34
cooking,audio,want,positive,70,5/19/2021 18:53
cooking,audio,like,positive,50,12/13/2020 17:37
cooking,audio,intrigued,positive,45,1/23/2021 5:51
cooking,audio,hate,negative,5,1/20/2021 0:06
cooking,audio,dislike,negative,10,2/27/2021 13:49
cooking,audio,dislike,negative,10,1/19/2021 16:35
cooking,audio,cherish,positive,70,6/29/2020 14:49
cooking,audio,interested,positive,30,9/9/2020 2:03
cooking,audio,want,positive,70,5/16/2021 2:46
cooking,audio,dislike,negative,10,2/2/2021 16:58
cooking,audio,worried,negative,12,10/30/2020 7:05
cooking,audio,interested,positive,30,5/22/2021 5:47
cooking,audio,cherish,positive,70,10/3/2020 3:11
cooking,audio,intrigued,positive,45,1/3/2021 23:18
cooking,audio,interested,positive,30,3/23/2021 10:23
cooking,audio,love,positive,65,3/7/2021 12:24
cooking,audio,like,positive,50,12/2/2020 9:51
cooking,audio,intrigued,positive,45,3/22/2021 9:51
cooking,audio,scared,negative,15,11/14/2020 8:15
cooking,audio,worried,negative,12,6/3/2021 7:29
cooking,audio,scared,negative,15,7/6/2020 2:17
cooking,audio,like,positive,50,8/27/2020 16:34
cooking,audio,like,positive,50,1/26/2021 7:45
cooking,audio,hate,negative,5,4/4/2021 23:12
cooking,audio,disgust,negative,0,12/22/2020 8:49
cooking,audio,interested,positive,30,12/22/2020 4:07
cooking,audio,indifferent,neutral,20,12/14/2020 23:21
cooking,audio,scared,negative,15,6/3/2021 12:56
cooking,audio,like,positive,50,3/25/2021 16:47
cooking,audio,dislike,negative,10,7/26/2020 14:45
cooking,audio,dislike,negative,10,10/5/2020 10:58
cooking,audio,adore,positive,72,10/16/2020 17:41
cooking,audio,interested,positive,30,2/26/2021 7:22
cooking,audio,adore,positive,72,10/5/2020 8:07
public speaking,audio,super love,positive,75,7/17/2020 17:22
public speaking,audio,heart,positive,60,6/26/2020 15:33
public speaking,audio,like,positive,50,1/30/2021 7:27
public speaking,audio,peeking,neutral,35,8/7/2020 5:44
public speaking,audio,indifferent,neutral,20,10/2/2020 16:30
public speaking,audio,intrigued,positive,45,10/2/2020 9:32
public speaking,audio,adore,positive,72,5/19/2021 21:15
public speaking,audio,dislike,negative,10,1/21/2021 13:32
public speaking,audio,heart,positive,60,11/16/2020 17:46
public speaking,audio,want,positive,70,2/15/2021 20:53
public speaking,audio,interested,positive,30,9/14/2020 18:09
public speaking,audio,adore,positive,72,12/29/2020 21:58
public speaking,audio,interested,positive,30,9/12/2020 16:39
public speaking,audio,adore,positive,72,11/24/2020 12:15
public speaking,audio,peeking,neutral,35,1/21/2021 5:20
public speaking,audio,worried,negative,12,12/28/2020 7:15
public speaking,audio,scared,negative,15,5/1/2021 16:08
public speaking,audio,intrigued,positive,45,9/11/2020 8:41
public speaking,audio,scared,negative,15,5/7/2021 14:09
public speaking,audio,like,positive,50,11/18/2020 19:15
public speaking,audio,love,positive,65,2/16/2021 2:42
public speaking,audio,indifferent,neutral,20,1/18/2021 1:19
public speaking,audio,hate,negative,5,2/2/2021 0:24
public speaking,audio,love,positive,65,11/27/2020 6:38
public speaking,audio,peeking,neutral,35,6/28/2020 22:52
public speaking,audio,scared,negative,15,8/30/2020 11:38
public speaking,audio,interested,positive,30,5/28/2021 7:44
public speaking,audio,dislike,negative,10,4/28/2021 18:12
public speaking,audio,intrigued,positive,45,2/25/2021 20:33
public speaking,audio,interested,positive,30,11/11/2020 10:59
public speaking,audio,heart,positive,60,5/9/2021 11:53
public speaking,audio,heart,positive,60,11/9/2020 15:28
public speaking,audio,intrigued,positive,45,8/30/2020 0:09
public speaking,audio,super love,positive,75,10/30/2020 16:40
public speaking,audio,worried,negative,12,10/14/2020 14:24
public speaking,audio,love,positive,65,1/10/2021 10:09
public speaking,audio,dislike,negative,10,8/11/2020 18:53
public speaking,audio,want,positive,70,10/9/2020 8:23
public speaking,audio,super love,positive,75,1/11/2021 22:30
public speaking,audio,heart,positive,60,3/6/2021 16:26
public speaking,audio,adore,positive,72,5/23/2021 15:10
public speaking,audio,indifferent,neutral,20,11/2/2020 18:19
public speaking,audio,scared,negative,15,6/27/2020 16:51
public speaking,audio,peeking,neutral,35,9/6/2020 21:02
public speaking,audio,dislike,negative,10,1/25/2021 15:34
public speaking,audio,indifferent,neutral,20,2/6/2021 9:14
public speaking,audio,hate,negative,5,10/23/2020 12:45
public speaking,audio,super love,positive,75,9/23/2020 18:29
public speaking,audio,intrigued,positive,45,1/19/2021 20:29
public speaking,audio,want,positive,70,11/16/2020 4:33
public speaking,audio,interested,positive,30,1/15/2021 13:36
public speaking,audio,intrigued,positive,45,1/24/2021 15:21
public speaking,audio,want,positive,70,6/8/2021 7:58
public speaking,audio,scared,negative,15,5/10/2021 7:24
public speaking,audio,want,positive,70,8/24/2020 22:16
studying,video,scared,negative,15,8/5/2020 16:01
studying,video,disgust,negative,0,2/14/2021 22:39
studying,video,adore,positive,72,10/17/2020 3:11
studying,video,cherish,positive,70,5/9/2021 4:39
studying,video,adore,positive,72,2/1/2021 3:24
studying,video,love,positive,65,1/31/2021 23:43
studying,video,hate,negative,5,6/2/2021 21:05
studying,video,adore,positive,72,7/24/2020 8:12
studying,video,indifferent,neutral,20,12/18/2020 21:24
studying,video,love,positive,65,9/6/2020 2:55
studying,video,indifferent,neutral,20,12/30/2020 10:34
studying,video,worried,negative,12,2/6/2021 6:46
studying,video,hate,negative,5,6/15/2021 0:12
studying,video,heart,positive,60,2/7/2021 8:04
studying,video,interested,positive,30,2/1/2021 5:02
studying,video,adore,positive,72,9/8/2020 7:56
studying,video,heart,positive,60,5/11/2021 14:30
studying,video,super love,positive,75,1/28/2021 10:21
studying,video,hate,negative,5,5/20/2021 13:21
studying,video,peeking,neutral,35,8/5/2020 12:41
studying,video,worried,negative,12,9/22/2020 12:04
studying,video,interested,positive,30,12/2/2020 13:39
studying,video,super love,positive,75,11/28/2020 13:28
studying,video,indifferent,neutral,20,5/2/2021 14:22
studying,video,want,positive,70,7/1/2020 20:41
studying,video,hate,negative,5,8/10/2020 13:04
studying,video,heart,positive,60,12/17/2020 4:05
cooking,photo,super love,positive,75,1/9/2021 2:08
cooking,photo,dislike,negative,10,1/17/2021 8:03
cooking,photo,scared,negative,15,7/17/2020 17:38
cooking,photo,peeking,neutral,35,4/23/2021 14:55
cooking,photo,hate,negative,5,1/24/2021 6:04
cooking,photo,dislike,negative,10,2/10/2021 7:56
cooking,photo,intrigued,positive,45,10/27/2020 2:47
cooking,photo,interested,positive,30,4/12/2021 2:58
cooking,photo,scared,negative,15,4/2/2021 4:13
cooking,photo,super love,positive,75,6/11/2021 15:23
cooking,photo,worried,negative,12,5/29/2021 7:04
cooking,photo,want,positive,70,10/8/2020 7:17
cooking,photo,super love,positive,75,11/27/2020 15:26
cooking,photo,dislike,negative,10,3/11/2021 8:35
cooking,photo,intrigued,positive,45,11/4/2020 9:45
cooking,photo,disgust,negative,0,3/31/2021 15:41
cooking,photo,like,positive,50,3/6/2021 11:07
cooking,photo,disgust,negative,0,3/18/2021 17:28
cooking,photo,hate,negative,5,7/8/2020 5:39
cooking,photo,peeking,neutral,35,5/3/2021 11:41
cooking,photo,want,positive,70,3/15/2021 14:19
cooking,photo,worried,negative,12,12/16/2020 15:33
science,audio,dislike,negative,10,8/4/2020 22:59
science,audio,want,positive,70,6/7/2021 3:33
science,audio,hate,negative,5,2/24/2021 23:45
science,audio,worried,negative,12,7/4/2020 15:19
science,audio,worried,negative,12,10/27/2020 12:04
science,audio,scared,negative,15,9/17/2020 6:24
science,audio,want,positive,70,7/7/2020 4:12
science,audio,heart,positive,60,1/17/2021 5:16
science,audio,disgust,negative,0,1/19/2021 18:32
science,audio,cherish,positive,70,2/14/2021 11:17
science,audio,disgust,negative,0,1/28/2021 23:57
science,audio,super love,positive,75,8/2/2020 3:41
science,audio,heart,positive,60,6/22/2020 19:11
science,audio,disgust,negative,0,6/17/2021 5:29
science,audio,love,positive,65,5/4/2021 11:14
science,audio,want,positive,70,3/15/2021 7:14
science,audio,heart,positive,60,10/26/2020 12:39
science,audio,love,positive,65,10/21/2020 16:28
science,audio,want,positive,70,3/8/2021 6:01
